,documents,document_scores,document_ids
59,"(CNN) -- Faith Hill will sing ""America the Beautiful"" during the pregame show at the Super Bowl next month, according to the National Football League. Faith Hill is a Grammy Award-winning artist and the voice of ""Sunday Night Football's"" theme song. The NFL announced Wednesday that singer-actress Jennifer Hudson will deliver the national anthem before the start of Super Bowl XLIII on February 1. The NFL already had announced that Bruce Springsteen and the E Street Band would perform at halftime at the Raymond James Stadium in Tampa, Florida. Hill, a Grammy Award-winning artist and the voice of the theme song for NBC's ""Sunday Night Football,"" delivered the national anthem before Super Bowl XXXIV in Atlanta, Georgia, in 2000. The only other artists who have sung ""America the Beautiful"" before a Super Bowl are Vikki Carr (Super Bowl XI), Ray Charles (Super Bowl XXXV) and Alicia Keys (Super Bowl XXXIX). The 2009 Super Bowl will be broadcast in 230 countries and territories, the NFL said. More than 148 million American viewers watched the 2008 game, it said.",0.5571039,2176
60,"LONDON, England (CNN) -- Graeme Le Saux played more than 400 matches for Blackburn, Chelsea and Southampton, winning a Premier League title and 36 international caps. CNN's Don Riddell talks to the former England star about homophobia and racism in the game. Graeme Le Saux, pictured here playing for Chelsea, endured homophobic abuse throughout his career due to false rumors he was gay. Don Riddell: Graeme, you're happily married with two children but during your football career everyone thought you were gay and the experience was pretty miserable. Graeme Le Saux: The culture of football back in the 80s was very different, something I found very hard to relate to and subsequently I found myself a little bit isolated and ostracized from certain people. That eventually led to rumors being spread that I was gay. In the context of modern life that's not defamatory but in terms of the dressing room culture that existed then -- and to an extent now -- it was very difficult for me to deal with and had the potential to damage my career. I think that the joke very quickly got out of hand. And I think where I was at fault was that I was probably a little sensitive about it, because I could actually see the potential of this sort of thing to get out of control. And it did. We played in a game at West Ham and the terraces started singing something particularly defamatory about me and I remember being, you know, really, really shocked that it got to that level so quickly. DR: And that carried on as well and the most notable incident is the one involving Robbie Fowler. Tell me about that? GS: It all culminated in a game that we played at Stamford Bridge against Liverpool and Robbie Fowler, he stood in front of 40,000 people and he bent over and invited me to perform a homosexual act upon him... That's the politest way I can put it! That really was the point at which it couldn't get any worse. It wasn't just people singing on the terrace, it was a colleague -- an international colleague -- humiliating you in front of all those people, an international audience. He will maintain to this day that it was just a laugh but that is exactly the point. If you look at anything like this, whether it is racism or homophobia or whatever, as if it is just a laugh that can be a very serious issue. I'm all for a good laugh but when you offend someone and you are damaging relationships then it goes way beyond being a laugh and you can't hide behind that as an excuse. DR: It's thought that only one professional soccer player in the world has ever declared himself to be gay. That was the Englishman Justin Fashanu and he committed suicide a decade ago. John Amaechi became the first gay player to be associated with the NBA last year, but such declarations are extremely rare. In many cases homosexuality remains pro sport's last taboo. GS: It's such a terrible reflection on a sport that has so much positive impact across the globe that there is still this issue about gay people within the sport. If you look at so many other professions in terms of business and politics, across the board the gay community is represented but in football it still isn't and I find that disappointing. There may not be many gay players in the game but the sport should be grown up enough to be able to support those people in the football environment. DR: Football's obviously made great strides, certainly in Britain, in the last 10 years with regards to racism, but how much prejudice is there generally in the game? Do you think we'll ever be free of it? GS: I think there's always going to be an undercurrent of prejudice. But ultimately I think it's important for any business really to be responsible, inclusive and representative of its employees. And football is in a very privileged position and can lead by example. And so I hope that, you know, the people in authority really make some serious attempts, I suppose to create parity between all walks of life. DR: We've come across a couple of black footballers who say that fans who shout racist abuse aren't really racist, they are just trying to put us off our game. How much do you buy into that approach? GS: Well, I can't speak for individual black players! But sometimes I think the perception of people it is not happening to is different to the individual. It used to baffle me when I first started playing that you'd have Chelsea fans being racist to black players from the opposition but there would be three or four black players on the Chelsea's team. And if you spoke to them or confronted them about it, they would be like, ""Oh yeah, but we know them... they are, you know, they are fine."" And it's like, well how do you pick the bones out of that? Because there is just no logic. But then you know prejudice is built on ignorance. You know it really is. I think that sometimes you know individuals have to take responsibility for themselves and actually take a step back and look at what they are doing and not use ignorance as an excuse and say, ""Well, would I like to be on the receiving end of this sort of abuse?""",0.5501766,719
61,"(CNN) -- The City of Brotherly Love isn't exactly embracing the news that one-time quarterback phenom and convicted dogfighter Michael Vick is joining their Philadelphia Eagles. Former Atlanta Falcon Michael Vick, right, was known more for his elusiveness than his throwing prowess. Vick's agent announced Thursday that the former Atlanta Falcon signed a two-year deal with the Eagles, which reportedly could be worth more than $6 million. He won't be able to play a regular season game until week six in October, and then, only if the National Football League fully reinstates him. ""Too bad they don't have him for the whole year,"" Eagles fan Charles James told CNN affiliate philly.com. The NFL indefinitely suspended Vick in August 2007 after he pleaded guilty to a federal charge of bankrolling a dogfighting operation in Virginia. Vick, 29, left a Kansas prison in May to serve the last two months of his 23-month sentence in home confinement. Some Eagles fans don't think Vick's punishment was sufficient and were trying to unload their game and season tickets on craigslist.com, making it clear they were less than eager to see Vick in Philly green. iReport.com: What do you think of Vick's return? A post from one irked fan looking to peddle two lower-level season tickets said: ""The last thing my son and I want to see is Michael Vick in an Eagles jersey. We made up our mind to sell the tickets ... $3000 cash gets the tickets. Any info feel free to ask, serious buyers only, I want the deal done fast."" Lower-level season tickets were selling on an unrelated auction site for as much as $10,000 a pair. Bob Jenkins of northeast Philadelphia predicted most Eagles fans -- known to be some of the nation's most demanding -- won't be badmouthing the decision. ""The only people who won't be quiet are the people who don't like the Eagles,"" Jenkins told philly.com. ""Of course, they're going to be talking because he's going to be throwing some touchdowns."" Despite Jenkins' assumption, it's unclear what role Vick will play on the team. A gifted athlete known more for his dazzling runs than his pinpoint throws, Vick's last season in 2006 was a bit of a disappointment to Atlanta fans. The Falcons finished 7-9, and Vick had a completion percentage of 52.6. He also threw for 2,474 yards, more than 1,000 fewer yards than the Patriots' Tom Brady, who completed 62 percent of his passes, and almost 2,000 yards behind the Colts' Peyton Manning, who completed 65 percent of his tosses. However, Vick also ran for 1,039 yards, the most ever by a quarterback. Mike Giunta of Tabernacle, New Jersey, told CNN affiliate WPVI-TV in Philadelphia that signing Vick would spawn ""dissension"" among the Eagles, who made it to their conference championship last season, losing to the Arizona Cardinals. Giunta  predicted the move would create consternation between Vick and five-time Pro Bowl quarterback Donovan McNabb. ""McNabb's going to be looking over his shoulder constantly now,"" Giunta said. McNabb said in a Thursday news conference that he welcomed the addition of Vick and he ""pretty much lobbied to get him here because everybody deserves a second chance."" Several Eagles fans concur. One of them, Leroy Emerson of north Philadelphia, told philly.com, ""That was the best move the Eagles ever made, one of the best."" Some fans, however, were licking their wounds and pointing to the most severe dogfighting allegations leveled against Vick: that he hanged dogs from trees, electrocuted and drowned them. The Pennsylvania Society for the Prevention of Cruelty to Animals and People for the Ethical Treatment of Animals have both skewered Vick. The latter alluded to Vick being a ""psychopath"" earlier this year and released a statement Friday saying, ""Millions of decent football fans around the world are disappointed"" in the Eagles. ""PETA certainly hopes that Vick has learned his lesson and feels truly remorseful for his crimes -- but since he's given no public indication that that's the case, only time will tell,"" the statement said. Upon being conditionally reinstated to the NFL last month, Vick acknowledged making ""terrible mistakes"" and said he had used the past two years to re-evaluate his life. The Humane Society of the United States has said Vick also offered to work with the organization on its anti-dogfighting campaign. To some Eagles fans, though, the nature of Vick's crimes is too much to forgive. ""I'm just a little upset with it because I'm such an animal lover,"" Susan Wilson of Pitman, New Jersey, told WPVI. Kelley Williams of Phoenixville, Pennsylvania, told the station that she, too, had trouble accepting Vick's signing. ""I think he should be out of the NFL altogether,"" she said. Sports talk shows already are predicting that Vick can redeem himself only by making big plays, and at least some of the Philadelphia faithful concur he can shut up his critics on the field. ""If they keep him,"" fan James told philly.com, ""he'll be the man.""",0.5444709,5688
62,"NHA TRANG, Vietnam  -- Editor's note: Football fans Daniel and Clinton Rowling were in Vietnam late December when the country won a major tournament for the first time. The event sparked wild celebrations in the South East Asian nation but joy soon turned to carnage as five people died and dozens were injured in the celebrations. They share their story. Celebration time: Five people were killed on Vietnamese roads as football joy got out of control. After spending a month in Vietnam we can safely say that the Vietnamese are passionate about three things: Ho Chi Minh, or Uncle Ho as the locals call him; football; and the tourist dollar. Everywhere you look you see football. The locals proudly sport imitation merchandise of their favorite European team anywhere and everywhere they can. Other than on your person, the next best place to show your allegiance is on your motorbike through stickers. Some local football teams even play in the strips of their favorite club. While we were in Vietnam the ASEAN cup was contested. It is the premier football contest in South East Asia. Every second year the countries of the region do battle for the crown. Up until 2008, the only winners of the cup had been Singapore and Thailand with three titles each (Indonesia has been the bridesmaid three times). After pool play, the best of two finals series was played out between Thailand and Vietnam. Thanks to the close proximity, and some historical conflict, there is a strong rivalry between these two countries. The Thais played host to the Vietnamese in the first leg, where the visiting underdogs were winners, stunning the home crowd by winning the match 2-1. The reverse leg was played in Hanoi, the capital city of Vietnam. After unexpectedly winning the first final, local interest was even higher than normal. We watched the game in the coastal city of Nha Trang. The locals flocked to their TV sets and the beer flowed freely. Each TV was like a magnet for thirsty football fans. Do you have a great football tale to tell? Send us your story and you could be featured on Football Fanzone! We quickly realized there was a pecking order and that the most hardcore fans had the best seats, whilst the ""fair weather supporters"" were relegated to the back benches. As foreigners we were at the very bottom of the pecking order. We were resigned to watching the match from the street kerb on small plastic seats half in the rain which refused to dampen the crowds' spirits. Predictably Thailand took the lead and were up 1-0 (making it 2-2 on aggregate) and time was ticking away. Vietnam's tactic of playing breakaway ""Kung fu"" style football was looking largely ineffective against the more structured, controlled and dominant Thai approach. Still, the Vietnamese were doing enough to create the odd opportunity to gives the locals hope. Still tied up on aggregate, and with the end of regular time looming, the Vietnamese were awarded a free kick. The unexpected happened. The kick came in and a Vietnamese player managed to find it with the crown of his head sending the ball to the back of the net and the locals through the roof. Everyone jumped to their feet, there were hugs, high fives and toasts. As outsiders we sat stunned and could only watch the spectacle unfolding. With the game effectively over, the victors were overcome with emotion whilst the fans were overcome with energy. The locals were eager to include us in celebrations, with the nominated English speaker communicating with us in his limited vocabulary. We replied with our full Vietnamese vocabulary of smiles, nods and numerous thumbs up. The older men who had been doing the majority of the drinking were content  sitting and enjoying each other's company, while the younger and more boisterous sections of the crowd had their own form of celebration and they swiftly brought the streets alive with a massive motorcycle posse. Led by the rider with the biggest Vietnamese flag, they proceeded to lap the town honking their horns and generally getting excited. With the roads slick from a weeks worth of rain and the drivers impaired from a cocktail of excitement and alcohol, we wisely watched from the sidelines. After finding out that dozens of people were injured and there were even a few deaths -- it seems we made a good choice to keep out of it. But while we did watch on, we were left wondering: How do the passengers stay on the bikes when they jump up and down? How can anyone see where they are going with all the flags? And, where were the traffic police? We're offering a reward to anyone that can tell us what the Vietnamese supported before cable television brought top flight football to the masses. Whatever it was, we suspect it died a very quick death.",0.5421727,3401
63,"(CNN) -- An overcompetitive parent gets into an argument with a stubborn coach because he thinks his child isn't getting enough playing time -- it's a familiar scene on youth sports fields across America. One critic of the Rhode Island plan said giving parents a outlet for petty complaints ""opens up a can of worms."" Now, a Rhode Island senator wants the state to step in and create a formal outlet for the ""concerns and objections"" some parents have. Democratic Sen. John Tassoni Jr. introduced a bill that would create a youth sports oversight council on the state level. The council would act as mediator in disputes between parents of youth athletes and sports officials. In answer to critics, Tassoni said Friday that the notion the bill would mean ""big brother"" could begin to oversee youth sports is a misconception. The bill cites the need for a third party to step in at times, stating that ""parents lack a proper outlet to share concerns and objections about youth sports."" But the parents are the biggest problem, said Matt Rodrigues, general manager and owner of Teamworks youth sports program in Warwick, Rhode Island. ""They are crazy, especially in Rhode Island. The kids on the court are scared because the parents are yelling and screaming,"" Rodrigues said. But the answer, he said, is not to create a council that ""makes decisions we can deal with ourselves."" A similar council exists in Waterford, Connecticut -- run by the town, not the state. ""It kind of surprises me that [Rhode Island would] do it on such a large level like that,"" said Bruce Miller, president of the Waterford Youth Sports Council. Waterford's council is made up of representatives from the town's 11 sports leagues. Tassoni's bill states that at least four of the members of the state council would be regional youth sports representatives. He said the council is needed because right now there is no place to go to resolve disputes. ""There's no place right now to bring a case forward and have a third party take a look at it,"" he said. Under the bill, Republican Gov. Donald Carcieri would appoint seven volunteers -- approved by the state Senate and House -- to sit on a panel called the Rhode Island Youth Sports Oversight Council. Tassoni said the seven-member council wouldn't be made up of politicians, but  ex-coaches, ex-officials and ex-athletic directors. Some adults involved in youth sports aren't happy about it. One blogger posted concerns on the Web site of a Rhode Island newspaper, the Providence Journal. ""Hey Tassoni: What do you do, [lie] in bed and think to yourself -- 'what haven't me and my cronies either screwed up, bankrupted or embarrassed yet? Hmmmm ... haven't touched Little League yet.' Do me a favor -- and I ask this as a coach and a parent -- stay the hell away from my field!!!!"" wrote the blogger. Others think the government should ""concentrate on the state."" Rodrigues of the Teamworks program said giving parents a place to do petty complaining only ""opens up a can of worms."" He said the council just ""sounds like another way to take power away from our programs -- they have enough [power]."" The governor has not taken a position on the legislation and will not until he reviews the bill, press secretary Amy Kempe said Friday. She added, however, that ""there appears to be some vague language and constitutional issues."" The bill states that the volunteers on the council would be expected to ""provide oversight and mediation"" to youth sports programs in the state, as well as develop and adopt a process to review and address complaints. In addition, the council would have the authority to establish and collect fines. But the bill does not go into detail about how to implement the reviewing and fining processes. The bill, with some revisions, is scheduled to be heard by the state Senate on Wednesday. Tassoni hopes to have the council in place by June or July.",0.54183865,3568
64,"(CNN) -- Abe Pollin, the longtime owner of the Washington Wizards professional basketball franchise, has died, the Wizards said Tuesday. He was 85. No further details were immediately available. The Wizards said information would be released as it became available. The Pollin family asked that their privacy be respected, the basketball team said. Pollin and his wife, Irene, have owned the NBA franchise, previously known as the Washington Bullets and before that the Baltimore Bullets, for 45 years. As the majority owners of Washington Sports & Entertainment Limited Partnership, the Pollins oversaw the Washington Wizards, Washington/Baltimore Ticketmaster and in-house promoter Musicentre Productions, as well as the management of the Verizon Center and George Mason University's Patriot Center, according to the Verizon Center's Web site. Pollin at one time also owned the Washington Capitals hockey team and the Washington Mystics WNBA team. Pollin moved from Philadelphia, Pennsylvania, to the Washington area when he was 8, according to the Verizon Center's biography of him. He attended George Washington University and worked for his family's construction company for more than a decade, it says. He and Irene, a St. Louis, Missouri, native, launched their own construction company in 1957 and built several large apartment houses and office buildings. They have two sons and two granddaughters, according to the Web site.",0.5405165,8525
65,"(CNN) -- The late Chris Benoit idolized the Dynamite Kid, who was half of a professional wrestling team famous in the 1980s for spectacular high-flying, acrobatic moves. Chris Benoit strangled his wife and suffocated his son before hanging himself in June. The Dynamite Kid and his partner, Davey Boy Smith, were known as the British Bulldogs. They were quick, agile and muscular, and in 1986 they won the World Wrestling Federation tag team championship. Young Benoit dreamed of wrestling like the Dynamite Kid, whose real name is Tom Billington. At the beginning of his career, Benoit adopted the Dynamite nickname and copied his idol's signature moves. In June, Benoit murdered his wife and young son before hanging himself. Investigators found testosterone, painkillers and anti-anxiety drugs in Chris Benoit's body, Georgia's chief medical examiner said a month later. When asked about Benoit's double murder-suicide, Billington told CNN, ""It can make you aggressive, the steroids. But personally I wouldn't, you know, kill no bleeding kid, or wife either."" Billington now lives in a public housing apartment outside Manchester, England. He has lost the use of his legs. A pin sticks out from one of his toes. Billington blames his wrestling life for doing this to him -- wrestling and the fact that he ignored doctors who told him to stop the punishment to his body. And from the steroids, he said. Billington told CNN that the steroids came from doctors, from friends, even from steroids meant for horses. He took them all, took a terrible pounding in the ring, and like his partner (who died at age 39 in 2002), began taking extensive amounts of painkillers. Benoit's death has refocused a media spotlight on the organization for which he wrestled, now known as World Wrestling Entertainment, and the man who has ruled wrestling for years, Chairman of the Board Vince McMahon. McMahon, appearing with Linda McMahon, his wife and WWE CEO, told CNN: ""Nothing from the WWE, under any set of circumstances had anything to do with Chris Benoit murdering his family. How did we know Chris Benoit would turn into a monster."" Read a full transcript of the McMahons interview . Vince McMahon defended the organization, saying its drug-testing policy was not just for show. ""Our policy stacks up just as well as anyone else's in sport, although again emphasizing we are entertainment, and no one in entertainment, no one has this kind of wellness policy,"" McMahon said. Critics say McMahon pushes his stars and non-stars, works them too many nights per year and has encouraged the large physiques prevalent in modern wrestling. They say McMahon only looks at his employees as commodities, pawns in a huge business. His businesses are quite successful. About 16 million people a week tune into WWE TV shows. Two of their cable programs -- ""Raw"" and ""Friday Night Smackdown"" -- are weekly ratings giants. Pay-per-view specials generate an average of $100 million per year. When asked about the high number of former wrestlers who had died before they turned 50 years old, Vince McMahon said each person in the WWE bore responsibility for their own lives -- especially outside the arena. ""If someone passes through our organization, it is not our responsibility for someone's personal activities,"" he said. He also said there isn't ""any organization in the world, be it entertainment or be it sport, that can tell you that they are totally drug-free.""  Watch as a WWE wrestler says the perception of steroid use is wrong » . The McMahons said the WWE is taking steps toward improving its oversight of its athletes. Since the newest WWE drug screening program began in February 2006, more than 30 of the organization's wrestlers have been suspended, including two since CNN's interview with the McMahons. David Black -- who helped the NFL develop its drug program and now runs tests for the WWE -- says twice that number have tested positive and been given a warning. But Dr. Gary Wadler, a world-renowned expert in the study of drugs and athletes, says the WWE is not doing enough. ""It certainly falls far, far short of where it needs to be,"" he said. ""And there is a gold standard, and I measure all these sporting and entertainment activities against this gold standard. And [the WWE is] miles apart."" Wadler, a longtime critic of McMahon, was referring to the U.S. Anti-Doping Agency in Colorado Springs, Colorado. U.S. athletes training for the Olympics are randomly tested and, if caught just once, face a two-year suspension from competition. If caught a second time, they can be banned for life. Black's programs test wrestlers four times a year. The first is a ""baseline"" test, according to the WWE. Black then tests for ""nonmedical"" uses, meaning that if an athlete has a prescription, he is cleared. ""It's just a loophole that in my mind guts the entire program,"" said Travis Tygart, who heads the U.S. Anti-Doping Agency. McMahon denies that his wrestlers are pushed to use steroids. He says the average wrestler is lighter than in recent years.  Watch one of the new WWE stars talk about being ""straight edge"" » . ""There's an expression in our business, that here is where you make your money. It's your face, it's what you do with it,"" he said. ""It's your personality, it's what you do with it. It's your delivery, your elocution. It's storyline, it's things, all those things that are theatrical as well as athletic in the ring."" E-mail to a friend . CNN's Drew Griffin contributed to this report.",0.53290015,125
66,"(CNN) -- The Pittsburgh Penguins have won the Stanley Cup for a third time after a pair of second-period goals by Max Talbot gave them a narrow 2-1 victory over the Detroit Red Wings in the deciding game of the best-of-seven series. The Penguins celebrate with the Stanley Cup after claiming a narrow game seven victory at Detroit. Talbot opened the scoring early in the second period and added a second on a two-on-one break midway through the session to help the Penguins to avenge their defeat to the Red Wings in last year's finals. Jonathan Ericsson pulled a goal back for the home side with just over six minutes remaining in the game but Detroit were unable to prevent Pittsburgh from becoming the first team in 38 years to claim the Stanley Cup with a game seven victory on the road. The Penguins, who last won the title in 1992, were depriving the Red Wings of becoming the first team since Detriot themselves (in 1998) to retain the Stanley Cup. ""We're going to enjoy this one. We're going to sit back and relish the moment. We're going to get our names on the Cup, and we'll get our day with it,"" Penguins head coach Dan Bylsma told their official Web site. The result proved a difficult pill to swallow for Red Wings winger Marian Hossa. Last summer, the Slovakian turned down a lucrative long-term contract with the Penguins, thought to be worth in the region of $50 million, to sign a one-year $7.5m deal with Detroit -- thinking they had a better chance of hoisting the Stanley Cup. However, he failed to score once in the finals and cast a lonely figure watching his former team-mates lift the trophy.",0.5285926,4883
67,"(CNN) -- Nearly two years after he pleaded guilty to a federal charge of bankrolling a dogfighting operation at a home he owned in Virginia, Michael Vick was reinstated to the National Football League on a conditional basis, according to an NFL statement Monday. Michael Vick will be considered for full reinstatement based on his progress by the sixth week. Vick ""will be considered for full reinstatement and to play in regular-season games by Week 6 based on the progress he makes in his transition plan,"" the statement said. Week 6 of the NFL season is in October. Vick may participate in practices, workouts and meetings and may play in his club's final two preseason games under the conditions of his reinstatement, the league said. Vick, in a statement, thanked the league's commissioner and former Indianapolis Colts coach Tony Dungy, who has served as his mentor. ""I would like to express my sincere gratitude and appreciation to Commissioner [Roger] Goodell for allowing me to be readmitted to the National Football League,"" Vick said in a statement. ""I fully understand that playing football in the NFL is a privilege, not a right, and I am truly thankful for the opportunity I have been given."" Vick, 29, was freed from federal prison at Leavenworth, Kansas, on May 20 and returned to his home to serve the last two months of his 23-month sentence in home confinement. Vick also said in his statement that he is re-evaluating his life after the ""terrible mistakes"" he made. ""As you can imagine, the last two years have given me time to re-evaluate my life, mature as an individual and fully understand the terrible mistakes I made in the past and what type of life I must lead moving forward,"" Vick said in the statement. ""Again, I would like to thank the commissioner for the chance to return to the game I love and the opportunity to become an example of positive change."" The former Atlanta Falcons player is a free agent and has not been signed by any team. Goodell said he was not involved in any negotiations between Vick and a team. Dungy has agreed to continue working with Vick as an adviser and mentor, the NFL statement said. Goodell said Vick underwent tests after requests from animal rights groups, including a psychiatric evaluation. ""We worked with animal rights activist groups, and we are clear,"" he said. ""We worked with their medical professionals about the aspects of our evaluations. Michael fully cooperated with all of those tests. Those tests did not indicate there was any reason he couldn't make a transition forward."" In a letter to Vick, Goodell wrote that his decision regarding full reinstatement ""will be based on reports from outside professionals, your probation officer and others charged with supervising your activities, the quality of your work outside football"" as well as factors such as the absence of any further law enforcement issues. iReport.com: Should Vick get a second chance? ""This step-by-step approach is not meant to be a further punishment and should not be viewed as such,"" Goodell wrote, according to the NFL. ""Instead, it is intended to maximize the prospect that you can successfully resume your career and your life. I believe that a transitional approach with a strong network of support will give you the best opportunity to manage effectively the various issues and pressures that you will inevitably face in the coming weeks and months and earn your full reinstatement.""  Watch Goodell talk about his decision » . The league suspended Vick indefinitely in August 2007 after his guilty plea. Although he was released from federal custody July 20, he must serve three years of probation, the league said. In reviewing Vick's status, Goodell considered court records, submissions from Vick and others, reports from outside professionals and conversations with current and former players, among other items. At a hearing July 22, Goodell spoke to Vick along with his representatives and others, including NFL Players' Association officials. ""As I emphasized to you when we met ... it is actions that count,"" Goodell wrote to Vick. ""I accept that you are sincere when you say that you want to, and will, turn your life around and that you intend to be a positive role model for others. I am prepared to offer you that opportunity. Whether you succeed is entirely in your hands."" Vick has also filed for Chapter 11 bankruptcy. At a hearing in that case, he told the judge that he earned 12 cents an hour as an overnight janitor while in prison. ""We take this as a very serious matter,"" Goodell said. ""We're dealing with a young man's life."" He said Vick admitted lying to him about his involvement in dogfighting and apologized. Goodell said he accepts Vick's apology. He acknowledged that he does not like being lied to but said he intends to move forward. The Humane Society of the United States has said Vick has offered to work with the organization on anti-dogfighting campaigns. Wayne Pacelle, the organization's president, has said Vick was to work on programs aimed at preventing youths from getting involved in dogfighting and on programs to assist young people who have been involved. In testimony before the bankruptcy judge, Vick acknowledged committing a ""heinous"" act and said he should have acted more maturely. ""Your margin of error is extremely limited,"" Goodell wrote to Vick. ""I urge you to take full advantage of the resources available to support you and to dedicate yourself to rebuilding your life and your career. If you do this, the NFL will support you.""",0.5202993,6298
68,"(CNN) -- Terrell Owens, a former San Francisco 49er and a former Philadelphia Eagle, is now a former Dallas Cowboy. The Cowboys released Owens late Wednesday, according to published reports. The Dallas Cowboys have decided to part ways with wide receiver Terrell Owens, according to published reports. Questions surrounding the future of the controversial wide receiver have swirled since the Cowboys' season ended with a 44-6 loss at Philadelphia that kept Dallas out of the playoffs. Owner Jerry Jones had said in recent weeks that he had not decided whether to keep or release Owens. In early February, Jones struck down an ESPN report that Jones' son, Stephen, who is the team's vice president, was lobbying his father to cut the wide receiver. Owens signed a three-year, $25 million contract with Dallas in March 2006.  He signed a new four-year, $34 million deal that included a $12 million signing bonus, in June 2008. Owens finished the 2008 season 69 receptions for 1,052 yards and 10 touchdowns. In Owens' three seasons with the team, the Cowboys went 31-17, but 0-2 in the playoffs. While Owens has produced solid numbers on the field, his career has been plagued with controversy. After Owens left the San Francisco 49ers in 2003, he insinuated in an interview with Playboy magazine that his then-quarterback, Jeff Garcia, was homosexual. As a Philadelphia Eagle, Owens made headlines for coming back to play in Super Bowl XXX after suffering a severely sprained ankle and a fractured fibula weeks earlier. The following season, he voiced his displeasure with QB Donovan McNabb and Eagles management, which led to a four-game suspension without pay and his eventual deactivitation from the team. In September 2006, police responded to Owens' home after his publicist found the wide receiver unresponsive with an empty bottle of painkillers. Owens refuted reports that it was a suicide attempt and claimed a combination of painkillers and supplements made him groggy. This past season, Owens was reportedly jealous of Cowboys quarterback Tony Romo's relationship with tight end Jason Witten. According to published reports, Owens believed Romo and Witten held private meetings and created plays without including him. Published reports also said Owens had issues with Cowboys offensive coordinator Jason Garrett's play-calling. -- CNN.com's Kamal Wallace contributed to this report.",0.51713926,3642
69,"PHOENIX, Arizona  -- New England's failure to protect star quarterback Tom Brady proved the decisive factor as the Patriots flunked their chance of a perfect 19-0 season and Super Bowl glory. Brady is sacked by defensive end Michael Strahan in the third guarter of the Super Bowl. Brady has weaved his magic behind an all but impregnable offensive line all season but not on Sunday as he was sacked five times in the 17-14 defeat to the New York Giants. ""They have some great pressure schemes, obviously some great pass rushers,"" Brady said. ""Once we kind of got the idea of what we were doing, I thought we handled it much better, but we didn't get the ball in the end zone enough."" Coming in, Brady had been sacked a career-low 24 times this season playing behind a line that produced three Pro Bowlers in Koppen, left tackle Matt Light and left guard Logan Mankins. Throw in right guard Stephen Neal and right tackle Nick Kaczur, and Brady played most of his record-breaking season not having to worry much about getting hit by bloodthirsty defenders. ""I like when I don't get touched,"" Brady said earlier in the week. Then, disaster struck -- in the form of an all-out, pressure-packed swarming defensive attack by the Giants -- in the worst possible setting. It was the first time Brady had been sacked as many as five times since the New York Jets did it on Sept. 21, 2003. New England had no answer for the Giants' bulldozing defense. ""If I could tell you, we'd have it fixed,"" running back Kevin Faulk said. ""At the same time, they outplayed us."" They sure did, and left Brady wondering what hit him. Brady simply had no time to find Randy Moss and his other targets on a regular basis against the Giants. With 19 seconds left in the game and the Patriots facing a do-or-die scenario, Brady was sacked for the final time when Jay Alford pulled him down at New England's 16-yard line. Brady was left with nothing to do but try two straight desperation heaves to Moss to no avail. ""I think their intensity from the beginning snap to the end of the game was really higher than ours,"" Moss said. ""We just couldn't meet that intensity."" With help from their linemen, the Patriots set NFL records for points scored and total touchdowns, while Brady broke the league mark for TD passes and Moss set the record for scoring receptions. That high-powered offense was held to a season-low 14 points in the Super Bowl -- mostly because it couldn't get time. ""They played well defensively,"" coach Bill Belichick said. ""They've been able to rush. They led the league in sacks, they rushed all year. They are a good defensive football team. They played well."" ""We all could've done things better tonight,"" Brady said. E-mail to a friend . Copyright 2008 CNN. All rights reserved.This material may not be published, broadcast, rewritten, or redistributed. Associated Press contributed to this report.",0.5115721,655
